"452"	"EDDIE GRANT"	10	990	3385	399	844	79	30	5	277	233	"181"	0.249	0.3	0.295	78	-94	-93	347	"153"	"6"	"."	0.942	-28	"3"	-10.3	0
"453"	"GEORGE GRANTHAM"	13	1444	4989	912	1508	292	93	105	712	717	"526"	0.302	0.392	0.461	121	185	171	927	"132"	"53"	"."	0.949	-109	"2"	4.4	0
"454"	"LENNY GREEN"	12	1136	2956	461	788	138	27	47	253	368	"260"	0.267	0.353	0.379	99	14	3	421	"78"	"41"	"-1"	0.984	-95	"O"	-13.7	0
"455"	"DICK GREEN"	12	1288	4007	427	960	145	23	80	422	345	"785"	0.24	0.305	0.347	87	-80	-67	424	"26"	"20"	"-4"	0.983	28	"2"	4	0
"456"	"HANK GREENBERG"	13	1394	5193	1051	1628	379	71	331	1276	852	"844"	0.313	0.412	0.605	157	468	440	1331	"58"	"26"	"."	0.991	15	"1"	31.7	1
"457"	"BOBBY GRICH"	17	2008	6890	1033	1833	320	47	224	864	1087	"1278"	0.266	0.373	0.424	25	239	259	1129	"104"	"83"	"-19"	0.984	80	"2"	43.3	0
"458"	"KEN GRIFFEY"	19	2097	7229	1129	2143	364	77	152	859	719	"898"	0.296	0.361	0.431	118	181	177	1156	"200"	"83"	"10"	0.981	-13	"O"	10.5	0
"459"	"MIKE GRIFFIN"	12	1511	5914	1405	1753	313	108	42	625	809	"206"	0.296	0.388	0.407	126	201	236	1153	"473"	"."	"."	0.956	88	"O"	21.1	0
"460"	"TOMMY GRIFFITH"	13	1401	4947	589	1383	208	72	52	619	351	"262"	0.28	0.328	0.382	102	5	7	634	"70"	"42"	"."	0.956	-19	"O"	-11.2	0
"461"	"JOHN GRIM"	11	706	2638	350	705	119	37	16	296	85	"77"	0.267	0.302	0.359	83	-87	-63	325	"82"	"."	"."	0.943	-6	"C"	-1.3	0
"462"	"CHARLIE GRIMM"	20	2166	7917	908	2299	394	108	79	1078	578	"410"	0.29	0.341	0.397	95	-54	-63	1077	"57"	"44"	"."	0.993	10	"1"	-21	0
"463"	"DICK GROAT"	14	1929	7484	829	2138	352	67	39	707	490	"512"	0.286	0.332	0.366	89	-95	-110	882	"14"	"27"	"-12"	0.961	28	"S"	6	0
"464"	"HEINIE GROH"	16	1676	6074	918	1774	308	87	26	566	696	"345"	0.292	0.373	0.384	119	155	164	915	"180"	"66"	"."	0.967	39	"3"	26.7	0
"465"	"GREG GROSS"	17	1809	3745	449	1073	130	46	7	308	523	"250"	0.287	0.375	0.351	103	38	37	511	"39"	"44"	"-15"	0.982	-49	"O"	-6.9	0
"466"	"WAYNE GROSS"	11	1106	3125	373	727	126	9	121	396	482	"496"	0.233	0.339	0.395	106	13	31	443	"24"	"22"	"-6"	0.941	-96	"3"	-9.3	0
"467"	"JERRY GROTE"	16	1421	4339	352	1092	160	22	39	404	399	"600"	0.252	0.318	0.326	83	-102	-92	443	"15"	"23"	"-9"	0.991	86	"C"	4.8	0
"468"	"JOHNNY GROTH"	15	1248	3808	480	1064	197	31	60	486	419	"329"	0.279	0.353	0.395	99	4	-5	528	"19"	"42"	"-20"	0.987	-40	"O"	-11	0
"469"	"JOHNNY GRUBB"	16	1424	4154	553	1153	207	29	99	475	566	"558"	0.278	0.369	0.413	121	105	127	658	"27"	"33"	"-12"	0.981	-46	"O"	3.4	0
"470"	"PEDRO GUERRERO"	15	1536	5392	730	1618	267	29	215	898	609	"862"	0.3	0.374	0.48	138	266	273	974	"97"	"47"	"1"	0.988	-42	"1"	17.4	0
"471"	"FRANKIE GUSTINE"	12	1261	4582	553	1214	222	47	38	480	369	"427"	0.265	0.322	0.359	87	-73	-83	525	"60"	"1"	"."	0.955	-33	"2"	-6.5	0
"472"	"DON GUTTERIDGE"	12	1151	4202	586	1075	200	64	39	391	309	"444"	0.256	0.308	0.362	84	-81	-102	484	"95"	"37"	"."	0.964	-76	"2"	-14.6	0
"473"	"MULE HAAS"	12	1168	4303	706	1257	254	45	43	496	433	"299"	0.292	0.359	0.402	93	-24	-41	642	"12"	"16"	"-6"	0.984	5	"O"	-9.9	0
"474"	"STAN HACK"	16	1938	7278	1239	2193	363	81	57	642	1092	"466"	0.301	0.394	0.397	120	231	235	1241	"165"	"."	"."	0.957	-4	"3"	27.1	0
"475"	"CHICK HAFEY"	13	1283	4625	777	1466	341	67	164	833	372	"477"	0.317	0.372	0.526	133	212	208	902	"70"	"7"	"."	0.971	1	"O"	13.2	2
"476"	"JERRY HAIRSTON"	14	859	1699	216	438	91	6	30	205	282	"240"	0.258	0.366	0.371	103	21	15	245	"4"	"5"	"-2"	0.963	-32	"O"	-3.3	0
"477"	"ODELL HALE"	10	1062	3701	551	1071	240	51	73	573	353	"315"	0.289	0.352	0.441	100	-1	-5	576	"57"	"45"	"."	0.959	42	"2"	6.6	0
"478"	"SAMMY HALE"	10	883	2915	422	880	157	54	30	392	130	"218"	0.302	0.336	0.424	93	-27	-42	412	"41"	"20"	"0"	0.939	-33	"3"	-3.2	0
"479"	"TOM HALLER"	12	1294	3935	461	1011	153	31	134	504	477	"593"	0.257	0.342	0.414	114	68	77	567	"14"	"30"	"-14"	0.992	-18	"C"	11.1	0
"480"	"BILL HALLMAN"	14	1503	6012	937	1634	234	81	21	769	425	"283"	0.272	0.325	0.348	86	-116	-122	793	"200"	"."	"."	0.94	-89	"2"	-14	0
"481"	"BILLY HAMILTON"	14	1591	6268	1690	2158	242	94	40	736	1187	"218"	0.344	0.455	0.432	141	484	441	1705	"912"	"."	"."	0.926	-5	"O"	28.7	2
"482"	"GRANNY HAMNER"	17	1531	5839	711	1529	272	62	104	708	351	"432"	0.262	0.304	0.383	84	-157	-145	657	"35"	"14"	"."	0.946	-139	"S"	-18.5	0
"483"	"LEE HANDLEY"	10	968	3356	418	902	122	45	15	297	267	"204"	0.269	0.323	0.345	84	-73	-73	380	"68"	"."	"."	0.949	16	"3"	-3.5	0
"484"	"LARRY HANEY"	12	480	919	68	198	30	1	12	73	44	"175"	0.215	0.254	0.289	57	-54	-51	66	"3"	"2"	"-0"	0.985	40	"C"	0.1	0
"485"	"FRANK HANKINSON"	10	849	3272	410	747	122	39	13	166	170	"211"	0.228	0.267	0.301	78	-85	-80	283	"31"	"."	"."	0.875	50	"3"	-1.7	0
"486"	"NED HANLON"	13	1267	5074	930	1317	159	79	30	517	471	"357"	0.26	0.325	0.34	103	15	33	687	"329"	"."	"."	0.891	14	"O"	1.6	0
"487"	"RON HANSEN"	15	1384	4311	446	1007	156	17	106	501	551	"643"	0.234	0.323	0.351	92	-55	-40	494	"9"	"14"	"-6"	0.968	90	"S"	14.5	0
"488"	"BUBBLES HARGRAVE"	12	852	2533	314	786	155	58	29	376	217	"165"	0.31	0.372	0.452	119	60	68	429	"29"	"16"	"."	0.983	-50	"C"	5.8	0
"489"	"PINKY HARGRAVE"	10	650	1601	177	445	91	16	39	265	140	"165"	0.278	0.339	0.428	98	-5	-7	241	"17"	"3"	"."	0.976	-35	"C"	-1.1	0
"490"	"MIKE HARGROVE"	12	1666	5564	783	1614	266	28	80	686	965	"550"	0.29	0.4	0.391	121	208	206	914	"24"	"37"	"-15"	0.991	53	"1"	15.6	0
"491"	"TERRY HARMON"	10	547	1125	164	262	31	12	4	72	117	"175"	0.233	0.312	0.292	69	-43	-44	112	"17"	"11"	"-2"	0.989	29	"2"	1	0
"492"	"GEORGE HARPER"	11	1073	3398	505	1030	158	43	91	528	389	"208"	0.303	0.38	0.455	118	103	94	597	"58"	"34"	"."	0.957	-5	"O"	1.4	0
"493"	"TOMMY HARPER"	15	1810	6269	972	1609	256	36	146	567	753	"1080"	0.257	0.34	0.379	100	41	16	876	"408"	"116"	"53"	0.986	-47	"O"	-3.5	0
"494"	"TOBY HARRAH"	17	2155	7402	1115	1954	307	40	195	918	1153	"868"	0.264	0.368	0.395	114	169	173	1152	"238"	"94"	"15"	0.963	-166	"3"	11.4	0
"495"	"BUD HARRELSON"	16	1533	4744	539	1120	136	45	7	267	633	"653"	0.236	0.329	0.288	75	-142	-133	502	"127"	"60"	"2"	0.969	16	"S"	4.1	0
"496"	"JOE HARRIS"	10	970	3035	461	963	201	64	47	517	413	"188"	0.317	0.404	0.472	131	150	143	595	"35"	"16"	"."	0.989	20	"1"	11.3	0
"497"	"BUCKY HARRIS"	12	1263	4736	722	1297	224	64	9	506	472	"310"	0.274	0.352	0.354	86	-104	-82	623	"166"	"91"	"."	0.965	43	"2"	-1.4	0
"498"	"JIM-RAY HART"	12	1125	3783	518	1052	148	29	170	578	380	"573"	0.278	0.348	0.467	128	139	138	592	"17"	"17"	"-5"	0.929	-76	"3"	3.8	0
"499"	"GROVER HARTLEY"	14	569	1319	135	353	60	11	3	144	127	"97"	0.268	0.339	0.337	89	-15	-17	167	"29"	"0"	"."	0.968	-18	"C"	-0.6	0
"500"	"GABBY HARTNETT"	20	1990	6432	867	1912	396	64	236	1179	703	"697"	0.297	0.37	0.489	126	241	234	1173	"28"	"7"	"."	0.984	74	"C"	40.1	2
"501"	"TOPSY HARTSEL"	14	1356	4848	826	1336	182	92	31	341	837	"."	0.276	0.383	0.37	128	217	203	815	"247"	"."	"."	0.956	-53	"O"	8.4	0
"502"	"ROY HARTZELL"	11	1290	4548	503	1146	112	55	12	397	455	"118"	0.252	0.327	0.309	93	-32	-30	518	"182"	"44"	"."	0.959	-32	"O"	-9.9	0
"503"	"RON HASSEY"	14	1192	3440	348	914	172	7	71	438	385	"378"	0.266	0.343	0.382	100	6	8	453	"14"	"10"	"-2"	0.993	9	"C"	5.6	0
"504"	"MICKEY HATCHER"	12	1130	3377	348	946	172	20	38	375	164	"246"	0.28	0.316	0.377	89	-46	-56	378	"11"	"15"	"-6"	0.983	21	"O"	-6.8	0
"505"	"GRADY HATTON"	12	1312	4206	562	1068	166	33	91	533	646	"430"	0.254	0.355	0.374	96	-4	-10	604	"42"	"9"	"."	0.956	-60	"3"	-6.8	0
"506"	"FRANKIE HAYES"	14	1364	4493	545	1164	213	32	119	628	564	"627"	0.259	0.343	0.4	100	-13	1	640	"30"	"20"	"-3"	0.977	-106	"C"	-2.6	0
"507"	"JACKIE HAYES"	14	1091	4040	494	1069	196	33	20	493	309	"241"	0.265	0.318	0.344	70	-184	-183	456	"34"	"31"	"-8"	0.976	52	"2"	-7.7	0
"508"	"VON HAYES"	12	1495	5249	767	1402	282	36	143	696	712	"804"	0.267	0.357	0.416	113	111	105	814	"253"	"97"	"18"	0.983	-4	"O"	6.4	0
"509"	"RAY HAYWORTH"	15	699	2062	220	546	92	16	5	238	198	"188"	0.265	0.331	0.332	71	-84	-89	237	"2"	"6"	"."	0.987	20	"C"	-3.1	0
"510"	"JEFF HEATH"	14	1383	4937	777	1447	279	102	194	887	593	"670"	0.293	0.37	0.509	140	235	254	964	"56"	"47"	"."	0.972	-20	"O"	15.7	0
"511"	"MIKE HEATH"	14	1325	4212	462	1061	173	27	86	469	278	"616"	0.252	0.302	0.367	87	-97	-75	443	"54"	"40"	"-8"	0.981	-46	"C"	-8.3	0
"512"	"CLIFF HEATHCOTE"	15	1415	4443	653	1222	206	55	42	448	367	"325"	0.275	0.333	0.375	92	-55	-50	563	"191"	"75"	"."	0.971	43	"O"	-9.5	0
"513"	"RICHIE HEBNER"	18	1908	6144	865	1694	273	57	203	890	687	"741"	0.276	0.356	0.438	120	161	163	972	"38"	"40"	"-13"	0.946	-83	"3"	3.6	0
"514"	"DANNY HEEP"	13	883	1961	208	503	96	6	30	229	220	"242"	0.257	0.334	0.357	95	-15	-11	233	"12"	"14"	"-5"	0.986	-33	"O"	-7	0
"515"	"DON HEFFNER"	11	743	2526	275	610	99	19	6	248	270	"218"	0.241	0.317	0.303	61	-139	-141	254	"18"	"26"	"-10"	0.973	-13	"2"	-11.8	0
"516"	"JIM HEGAN"	17	1666	4772	550	1087	187	46	92	525	456	"742"	0.228	0.296	0.344	74	-199	-187	491	"15"	"24"	"-10"	0.99	149	"C"	2.7	0
"517"	"MIKE HEGAN"	12	965	2080	281	504	73	18	53	229	311	"489"	0.242	0.343	0.371	103	12	15	285	"28"	"21"	"-4"	0.995	11	"1"	-1.4	0
"518"	"HARRY HEILMANN"	17	2148	7787	1291	2660	542	151	183	1539	856	"550"	0.342	0.41	0.52	148	517	527	1690	"112"	"64"	"."	0.962	-48	"O"	31.9	1
"519"	"BOB HEISE"	11	499	1144	104	283	43	3	1	86	47	"77"	0.247	0.281	0.293	63	-55	-56	92	"3"	"7"	"-3"	0.945	23	"S"	-1.8	0
"520"	"WOODIE HELD"	14	1390	4019	524	963	150	22	179	559	508	"944"	0.24	0.333	0.421	109	38	47	578	"14"	"11"	"-2"	0.96	-56	"S"	2.3	0
"521"	"TOMMY HELMS"	14	1435	4997	414	1342	223	21	34	477	231	"301"	0.269	0.303	0.342	79	-132	-145	491	"33"	"40"	"-14"	0.983	11	"2"	-7.1	0
"522"	"CHARLIE HEMPHILL"	11	1242	4541	580	1230	117	68	22	421	435	"."	0.271	0.337	0.341	106	31	38	613	"207"	"."	"."	0.944	-29	"O"	-5	0
"523"	"ROLLIE HEMSLEY"	19	1593	5047	562	1321	257	72	31	555	357	"395"	0.262	0.311	0.36	74	-196	-204	571	"29"	"18"	"."	0.978	90	"C"	-2.7	0
"524"	"SOLLY HEMUS"	11	961	2694	459	736	137	41	51	263	456	"248"	0.273	0.39	0.411	115	74	75	472	"21"	"18"	"."	0.962	-38	"S"	7.9	0
"525"	"KEN HENDERSON"	16	1444	4553	595	1168	216	26	122	576	589	"763"	0.257	0.346	0.396	106	53	45	634	"86"	"42"	"1"	0.977	11	"O"	0.3	0
"526"	"STEVE HENDERSON"	12	1085	3484	459	976	162	49	68	428	386	"677"	0.28	0.354	0.413	113	58	65	497	"79"	"58"	"-11"	0.968	-14	"O"	0.7	0
"527"	"GEORGE HENDRICK"	18	2048	7129	941	1980	343	27	267	1111	567	"1013"	0.278	0.333	0.446	117	134	143	1015	"59"	"47"	"-11"	0.985	-25	"O"	3.2	0
"528"	"HARVEY HENDRICK"	11	922	2910	434	896	157	46	48	413	239	"243"	0.308	0.364	0.443	113	46	52	473	"75"	"0"	"."	0.986	-32	"1"	-1.9	0
"529"	"ELLIE HENDRICKS"	12	711	1888	205	415	66	7	62	230	229	"319"	0.22	0.308	0.361	90	-26	-24	218	"1"	"5"	"-3"	0.99	-17	"C"	-2	0
"530"	"BUTCH HENLINE"	11	740	2101	258	611	96	21	40	268	192	"156"	0.291	0.361	0.414	96	10	-12	324	"18"	"10"	"."	0.971	-20	"C"	-0.1	0
"531"	"TOMMY HENRICH"	11	1284	4603	901	1297	269	73	183	795	712	"383"	0.282	0.382	0.491	132	203	209	922	"37"	"19"	"-0"	0.981	-7	"O"	14.2	0
"532"	"BABE HERMAN"	13	1552	5603	882	1818	399	110	181	997	520	"553"	0.324	0.383	0.532	141	304	318	1143	"94"	"0"	"."	0.961	-55	"O"	16.7	0
"533"	"BILLY HERMAN"	15	1922	7707	1163	2345	486	82	47	839	737	"428"	0.304	0.367	0.407	112	151	141	1173	"67"	"."	"."	0.967	71	"2"	32	2
"534"	"KEITH HERNANDEZ"	17	2088	7370	1124	2182	426	60	162	1071	1070	"1012"	0.296	0.388	0.436	129	310	319	1282	"98"	"63"	"-8"	0.994	149	"1"	34.1	0
"535"	"LARRY HERNDON"	14	1537	4877	605	1334	186	76	107	550	353	"793"	0.274	0.325	0.409	103	1	12	624	"92"	"57"	"-7"	0.972	-8	"O"	-4.8	0
"536"	"TOM HERR"	13	1514	5349	676	1450	254	41	28	574	627	"584"	0.271	0.35	0.35	95	-17	-19	694	"188"	"64"	"18"	0.989	-94	"2"	-3.8	0
"537"	"ED HERRMANN"	11	922	2729	247	654	92	4	80	320	260	"361"	0.24	0.312	0.364	91	-33	-35	308	"6"	"8"	"-3"	0.987	29	"C"	2.2	0
"538"	"MIKE HERSHBERGER"	11	1150	3572	398	900	150	22	26	344	319	"311"	0.252	0.319	0.328	85	-72	-64	374	"74"	"36"	"1"	0.98	-21	"O"	-13.8	0
"539"	"BUCK HERZOG"	13	1493	5284	705	1370	191	75	20	445	427	"307"	0.259	0.329	0.335	96	-18	-25	674	"312"	"53"	"."	0.954	79	"2"	11.7	0
"540"	"CHARLIE HICKMAN"	12	1081	3982	478	1176	217	92	59	614	153	"."	0.295	0.33	0.44	134	128	141	633	"72"	"."	"."	0.968	-27	"1"	9.3	0
"541"	"JIM HICKMAN"	13	1421	3974	518	1002	163	25	159	560	491	"832"	0.252	0.337	0.426	106	64	38	578	"17"	"19"	"-6"	0.976	-20	"O"	-5.3	0
"542"	"PINKY HIGGINS"	14	1802	6636	930	1941	375	50	140	1075	800	"590"	0.292	0.37	0.427	105	100	62	1065	"61"	"59"	"-17"	0.935	-131	"3"	-3.6	0
"543"	"ANDY HIGH"	13	1314	4400	618	1250	195	65	44	482	425	"130"	0.284	0.35	0.388	94	-47	-33	603	"33"	"25"	"."	0.956	-125	"3"	-10.4	0
"544"	"MARC HILL"	14	737	1809	146	404	62	3	34	198	185	"243"	0.223	0.298	0.317	69	-75	-75	165	"1"	"7"	"-4"	0.99	30	"C"	-3.1	0
"545"	"BILL HINCHMAN"	10	908	3043	364	793	128	69	20	369	298	"174"	0.261	0.336	0.368	118	72	67	410	"85"	"17"	"."	0.954	-17	"O"	1.2	0
"546"	"PAUL HINES"	16	1481	6253	1083	1881	368	84	56	751	366	"304"	0.301	0.343	0.413	134	239	241	970	"153"	"."	"."	0.887	-3	"O"	17.8	0
"547"	"CHUCK HINTON"	11	1353	3968	518	1048	152	47	113	443	416	"685"	0.264	0.335	0.412	108	46	45	553	"130"	"50"	"9"	0.979	-59	"O"	-5.7	0
"548"	"LARRY HISLE"	14	1197	4205	652	1146	193	32	166	674	462	"941"	0.273	0.35	0.452	123	129	126	671	"128"	"61"	"2"	0.978	13	"O"	9.6	0
"549"	"MYRIL HOAG"	13	1020	3147	384	854	141	33	28	401	252	"298"	0.271	0.328	0.364	83	-85	-79	374	"59"	"49"	"-12"	0.965	-67	"O"	-18.5	0
"550"	"DON HOAK"	11	1263	4322	598	1144	214	44	89	498	523	"530"	0.265	0.347	0.396	98	4	-4	597	"64"	"47"	"-9"	0.959	20	"3"	1.2	0
"551"	"DICK HOBLITZEL"	11	1318	4706	591	1310	194	88	27	593	407	"256"	0.278	0.341	0.374	111	49	60	659	"173"	"26"	"."	0.987	-29	"1"	-0.2	0
"552"	"GIL HODGES"	18	2071	7030	1105	1921	295	48	370	1274	943	"1137"	0.273	0.361	0.487	119	238	200	1261	"63"	"31"	"."	0.992	34	"1"	14.2	0
"553"	"RON HODGES"	12	666	1426	119	342	56	2	19	147	224	"217"	0.24	0.345	0.322	88	-19	-15	165	"10"	"13"	"-5"	0.978	-9	"C"	-1.4	0
"554"	"SOLLY HOFMAN"	14	1194	4072	554	1095	162	60	19	495	421	"171"	0.269	0.339	0.352	104	30	21	582	"208"	"."	"."	0.967	28	"O"	1.9	0
"555"	"SHANTY HOGAN"	13	989	3180	288	939	146	12	61	474	220	"188"	0.295	0.348	0.406	101	-12	3	449	"6"	"2"	"."	0.985	-26	"C"	3.5	0
"556"	"BILL HOLBERT"	12	623	2335	182	486	41	7	0	86	58	"91"	0.208	0.228	0.232	48	-135	-130	133	"16"	"."	"."	0.907	140	"C"	3.5	0
"557"	"WALTER HOLKE"	11	1212	4456	464	1278	153	58	24	487	191	"304"	0.287	0.318	0.363	89	-71	-74	517	"81"	"50"	"."	0.993	7	"1"	-13.6	0
"558"	"BUG HOLLIDAY"	10	928	3648	728	1134	162	71	65	617	359	"211"	0.311	0.376	0.448	127	140	127	728	"248"	"."	"."	0.935	-45	"O"	3.5	0
"559"	"DUCKY HOLMES"	10	932	3601	539	1014	142	58	17	374	236	"14"	0.282	0.337	0.367	100	-1	-3	560	"236"	"."	"."	0.93	-5	"O"	-6.1	0
"560"	"TOMMY HOLMES"	11	1320	4992	698	1507	292	47	88	581	480	"122"	0.302	0.366	0.432	122	138	145	809	"40"	"0"	"."	0.989	53	"O"	13.4	0
"561"	"HARRY HOOPER"	17	2309	8785	1429	2466	389	160	75	817	1136	"412"	0.281	0.368	0.387	114	174	185	1349	"375"	"121"	"."	0.966	91	"O"	12.6	2
"562"	"JOHNNY HOPP"	14	1393	4260	698	1262	216	74	46	458	464	"378"	0.296	0.368	0.414	113	96	82	685	"128"	"1"	"."	0.985	-36	"O"	-0.6	0
"563"	"BOB HORNER"	10	1020	3777	560	1047	169	8	218	685	369	"512"	0.277	0.344	0.499	125	151	126	621	"14"	"18"	"-7"	0.946	-50	"3"	3.8	0
"564"	"ROGERS HORNSBY"	23	2259	8173	1579	2930	541	169	301	1584	1038	"679"	0.358	0.434	0.577	176	844	859	2074	"135"	"64"	"."	0.965	-91	"2"	79.8	1
"565"	"JOE HORNUNG"	12	1123	4784	788	1230	172	90	31	564	120	"498"	0.257	0.277	0.35	92	-56	-57	524	"159"	"."	"."	0.922	49	"O"	-3.3	0
"566"	"WILLIE HORTON"	18	2028	7298	873	1993	284	40	325	1163	620	"1313"	0.273	0.335	0.457	119	194	171	1077	"20"	"38"	"-17"	0.972	-23	"O"	7.9	0
"567"	"FRANK HOUSE"	10	653	1994	202	494	64	11	47	235	151	"147"	0.248	0.304	0.362	80	-59	-60	210	"6"	"7"	"-2"	0.988	-10	"C"	-5	0
"568"	"ELSTON HOWARD"	14	1605	5363	619	1471	218	50	167	762	373	"786"	0.274	0.325	0.427	108	34	47	718	"9"	"14"	"-6"	0.993	-9	"C"	6.8	0
"569"	"FRANK HOWARD"	16	1895	6488	864	1774	245	35	382	1119	782	"1460"	0.273	0.355	0.499	143	324	344	1110	"8"	"9"	"-3"	0.975	-60	"O"	19.9	0
"570"	"ART HOWE"	11	891	2626	268	682	139	23	43	293	275	"287"	0.26	0.332	0.379	103	-11	10	330	"10"	"10"	"-3"	0.965	38	"3"	5.4	0
"571"	"ROY HOWELL"	11	1112	3791	422	991	183	31	80	454	318	"675"	0.261	0.322	0.389	97	-16	-16	470	"9"	"14"	"-6"	0.944	-35	"3"	-6.8	0
"572"	"DUMMY HOY"	14	1796	7112	1426	2044	248	121	40	726	1004	"210"	0.287	0.385	0.373	111	151	140	1300	"594"	"."	"."	0.915	2	"O"	4.1	0
"573"	"GLENN HUBBARD"	12	1354	4441	545	1084	214	22	70	448	539	"640"	0.244	0.33	0.349	85	-59	-85	530	"35"	"35"	"-11"	0.983	229	"2"	20	0
"574"	"MILLER HUGGINS"	13	1586	5558	948	1474	146	50	9	318	1003	"312"	0.265	0.381	0.314	107	117	107	811	"324"	"12"	"."	0.956	77	"2"	18.2	0
"575"	"JOHN HUMMEL"	12	1161	3906	421	991	128	84	29	394	346	"269"	0.254	0.316	0.352	103	-11	6	473	"117"	"1"	"."	0.963	-39	"2"	-5.7	0
"576"	"RANDY HUNDLEY"	14	1061	3442	311	813	118	13	82	381	271	"565"	0.236	0.294	0.35	76	-87	-114	346	"12"	"17"	"-7"	0.99	1	"C"	-7	0
"577"	"RON HUNT"	12	1483	5235	745	1429	223	23	39	370	555	"382"	0.273	0.369	0.347	104	56	58	711	"65"	"55"	"-14"	0.976	-126	"2"	1.2	0
"578"	"CLINT HURDLE"	10	515	1391	162	360	81	12	32	193	176	"261"	0.259	0.345	0.403	106	14	12	199	"1"	"6"	"-3"	0.965	-20	"O"	-2.8	0
"579"	"TOM HUTTON"	12	952	1655	196	410	63	7	22	186	234	"140"	0.248	0.341	0.334	87	-18	-22	190	"15"	"21"	"-8"	0.995	16	"1"	-4.2	0
"580"	"DANE IORG"	10	743	1647	149	455	103	11	14	216	107	"180"	0.276	0.321	0.378	92	-17	-19	190	"5"	"7"	"-3"	0.977	-33	"O"	-7.3	0
"581"	"ARTHUR IRWIN"	13	1010	3871	552	934	141	45	5	396	309	"378"	0.241	0.299	0.305	82	-68	-83	394	"93"	"."	"."	0.881	49	"S"	0	0
"582"	"CHARLIE IRWIN"	10	989	3679	555	981	144	46	16	488	286	"42"	0.267	0.329	0.344	82	-77	-97	501	"180"	"."	"."	0.921	-32	"3"	-10.3	0
"583"	"FRANK ISBELL"	10	1119	4219	501	1056	158	62	13	455	190	"."	0.25	0.289	0.326	89	-78	-61	502	"253"	"."	"."	0.986	12	"1"	-6	0
"584"	"MIKE IVIE"	11	857	2694	309	724	133	17	81	411	214	"402"	0.269	0.326	0.421	112	13	32	366	"22"	"16"	"-3"	0.993	-27	"1"	-3.4	0
"585"	"FRED JACKLITSCH"	13	490	1344	160	327	64	12	5	153	201	"100"	0.243	0.347	0.32	97	4	3	169	"35"	"."	"."	0.978	-13	"C"	2.8	0
"586"	"JOE JACKSON"	13	1332	4981	873	1772	307	168	54	785	519	"158"	0.356	0.423	0.517	169	452	440	1146	"202"	"61"	"."	0.962	22	"O"	38.2	0
"587"	"RANDY JACKSON"	10	955	3203	412	835	115	44	103	415	281	"382"	0.261	0.322	0.421	94	-24	-32	422	"36"	"16"	"."	0.955	18	"3"	-2.3	0
"588"	"REGGIE JACKSON"	21	2820	9864	1551	2584	463	49	563	1702	1375	"2597"	0.262	0.358	0.49	140	466	503	1772	"228"	"115"	"-1"	0.967	8	"O"	42.7	1
"589"	"SONNY JACKSON"	12	936	3055	396	767	81	28	7	162	250	"265"	0.251	0.31	0.303	73	-102	-105	301	"126"	"51"	"7"	0.949	-94	"S"	-14.8	0
"590"	"RON JACKSON"	10	926	2986	356	774	165	22	56	342	213	"329"	0.259	0.316	0.385	94	-27	-29	355	"23"	"27"	"-9"	0.993	14	"1"	-5.8	0
"591"	"TRAVIS JACKSON"	15	1656	6086	833	1768	291	86	135	929	412	"565"	0.291	0.337	0.433	102	-5	8	883	"71"	"13"	"."	0.952	104	"S"	24	2
"592"	"BABY-DOLL JACOBSON"	11	1472	5507	787	1714	328	94	83	819	355	"410"	0.311	0.357	0.45	111	91	69	886	"86"	"54"	"."	0.973	28	"O"	-1.1	0
"593"	"BROOK JACOBY"	11	1311	4520	535	1220	204	24	120	545	439	"764"	0.27	0.337	0.405	103	23	21	605	"16"	"25"	"-10"	0.958	-71	"3"	-7.9	0
"594"	"CHARLIE JAMIESON"	18	1779	6560	1062	1990	322	80	18	552	748	"345"	0.303	0.378	0.385	101	43	32	980	"132"	"107"	"."	0.967	19	"O"	-9	0
"595"	"HAL JANVRIN"	10	759	2221	250	515	68	18	6	210	171	"197"	0.232	0.292	0.287	70	-87	-85	205	"79"	"41"	"."	0.907	-110	"S"	-20.3	0
"596"	"JULIAN JAVIER"	13	1622	5722	722	1469	216	55	78	506	314	"812"	0.257	0.298	0.355	78	-149	-182	597	"135"	"63"	"3"	0.972	-68	"2"	-13.1	0
"597"	"HAL JEFFCOAT"	12	918	1963	249	487	95	18	26	188	114	"289"	0.248	0.291	0.355	73	-79	-78	200	"49"	"7"	"."	0.978	0	"O"	-9	0
"598"	"HUGHIE JENNINGS"	17	1285	4904	994	1527	232	88	18	840	347	"117"	0.311	0.39	0.406	119	150	143	985	"359"	"."	"."	0.922	151	"S"	27.4	2
"599"	"JACKIE JENSEN"	11	1438	5236	810	1463	259	45	199	929	750	"546"	0.279	0.372	0.46	119	184	151	900	"143"	"55"	"10"	0.977	28	"O"	12.3	0
"600"	"ALEX JOHNSON"	13	1322	4623	550	1331	180	33	78	525	244	"626"	0.288	0.329	0.392	105	23	24	563	"113"	"63"	"-4"	0.953	-16	"O"	-4.9	0
"601"	"CLIFF JOHNSON"	15	1369	3945	539	1016	188	10	196	699	568	"719"	0.258	0.358	0.459	125	135	139	667	"9"	"12"	"-5"	0.993	-34	"D"	9.5	0
"602"	"DAVEY JOHNSON"	13	1435	4797	564	1252	242	18	136	609	559	"675"	0.261	0.343	0.404	110	80	70	673	"33"	"25"	"-5"	0.98	10	"2"	15.8	0
